date,order_id,sale_id,order_or_return,product_type,product_title,product_variant,quantity_ordered,billing_country,billing_region,billing_city,location,new_or_returning,gross_sales,discounts,returns,net_sales,shipping_charges,taxes,total_sales
2023-11-21,5307023229104,17161148235952,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Quebec,Rosem̬re,"Rosem̬re, Quebec, Canada",New,64.86,0,0,64.86,0,3.24,68.1
2023-11-21,5307333116080,17162389389488,order,Clothing,"3 Season Heated Coat",XL,1,"United States",Colorado,Byers,"Byers, Colorado, United States",Returning,230.35,0,0,230.35,0,0,230.35
2023-11-21,5308917973168,17168375578800,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,"United States",California,"San Francisco","San Francisco, California, United States",Returning,37.02,0,0,37.02,0,0,37.02
2023-11-21,5308917973168,17168375611568,order,,,,0,"United States",California,"San Francisco","San Francisco, California, United States",Returning,0,0,0,0,20.57,0,20.57
2023-11-21,5309596795056,17171075989680,order,,"Ultimate Doggie Bag","Default Title",1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,47.99,0,0,47.99,0,6.24,54.23
2023-11-21,5307794325680,17163996037296,order,,,,0,Canada,Ontario,OSHAWA,"OSHAWA, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-21,5307023229104,17161148268720,order,,,,0,Canada,Quebec,Rosem̬re,"Rosem̬re, Quebec, Canada",New,0,0,0,0,0,0,0
2023-11-21,5309408903344,17170304073904,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2023-11-21,5308883599536,17168239067312,order,,"Trench Coat",S,1,Canada,Ontario,Cobourg,"Cobourg, Ontario, Canada",New,42.87,0,0,42.87,0,5.57,48.44
2023-11-21,5307794325680,17163996004528,order,,"Trench Coat",M1,1,Canada,Ontario,OSHAWA,"OSHAWA, Ontario, Canada",New,57.99,-11.59,0,46.4,0,6.03,52.43
2023-11-21,5309295886512,17169854824624,order,,,,0,"United States",California,"San Francisco","San Francisco, California, United States",Returning,0,0,0,0,20.55,0,20.55
2023-11-21,5307794325680,17163995971760,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,Canada,Ontario,OSHAWA,"OSHAWA, Ontario, Canada",New,32.43,0,0,32.43,0,4.22,36.65
2023-11-22,5312534872240,17182712201392,order,,,,0,Canada,Ontario,Georgina,"Georgina, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-22,5311656394928,17179070791856,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,35.06,0,0,35.06,0,4.56,39.62
2023-11-22,5312534872240,17182712168624,order,Clothing,"3 Season Heated Coat",M2,1,Canada,Ontario,Georgina,"Georgina, Ontario, Canada",New,164.79,0,0,164.79,0,21.42,186.21
2023-11-22,5311656394928,17179070759088,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,33.56,0,0,33.56,0,4.36,37.92
2023-11-22,5311656394928,17179070824624,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-23,5314404155568,17190087819440,order,,"Clinic Custom Order",XL,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,29.05,0,0,29.05,0,3.78,32.83
2023-11-23,5313802698928,17187718201520,order,,"Clinic Custom Order",XL,9,Canada,Ontario,Guelph,"Guelph, Ontario, Canada",Returning,261.45,0,0,261.45,0,33.99,295.44
2023-11-23,5314404155568,17190087950512,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-23,5313802698928,17187718267056,order,,"Clinic Custom Order",M2,9,Canada,Ontario,Guelph,"Guelph, Ontario, Canada",Returning,221.22,0,0,221.22,0,28.76,249.98
2023-11-23,5314369290416,17189946884272,order,Clothing,"3 Season Heated Coat",L,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",New,171.99,0,0,171.99,0,22.36,194.35
2023-11-23,5314369290416,17189946917040,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-23,5314404155568,17190087852208,order,,"Clinic Custom Order",L,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,27.45,0,0,27.45,0,3.57,31.02
2023-11-23,5313802698928,17187718299824,order,,"Clinic Custom Order",XS,4,Canada,Ontario,Guelph,"Guelph, Ontario, Canada",Returning,71,0,0,71,0,9.23,80.23
2023-11-23,5314404155568,17190087917744,order,,"Clinic Custom Order",S,6,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,116.7,0,0,116.7,0,15.17,131.87
2023-11-23,5315487137968,17194256203952,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",New,35.06,0,0,35.06,0,4.56,39.62
2023-11-23,5313802698928,17187718332592,order,,,,0,Canada,Ontario,Guelph,"Guelph, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-23,5315487137968,17194256236720,order,,,,0,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-23,5315487137968,17194256171184,order,,Hoodie,M1,1,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",New,43.99,0,0,43.99,0,0,43.99
2023-11-23,5314404155568,17190087884976,order,,"Clinic Custom Order",M1,2,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",Returning,42.52,0,0,42.52,0,5.53,48.05
2023-11-23,5313802698928,17187718234288,order,,"Clinic Custom Order",L,15,Canada,Ontario,Guelph,"Guelph, Ontario, Canada",Returning,411.75,0,0,411.75,0,53.53,465.28
2023-11-24,5319774535856,17210248560816,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-24,5319689896112,17209937854640,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-24,5320594260144,17213285040304,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-24,5254212190384,17199998369968,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,-67.12,-67.12,0,-3.36,-70.48
2023-11-24,5263088287920,17204804911280,return,Clothing,"High-Top Boots","XXS - 2 Boots Only",0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,-64.86,-64.86,0,-3.24,-68.1
2023-11-24,5320858730672,17214262313136,order,Clothing,"3 Season Heated Coat",M1,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,157.59,0,0,157.59,0,0,157.59
2023-11-24,5319689896112,17209937756336,order,,"Trench Coat",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,39.35,0,0,39.35,0,5.12,44.47
2023-11-24,5320594260144,17213285007536,order,Clothing,"3 Season Heated Coat",M1,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,157.59,0,0,157.59,0,0,157.59
2023-11-24,5319689896112,17209937821872,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,140.79,0,0,140.79,0,18.3,159.09
2023-11-24,5263088287920,17226260578480,return,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,-68.1,-68.1,0,0,-68.1
2023-11-24,5254212190384,17223666565296,return,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,-70.48,-70.48,0,0,-70.48
2023-11-24,5319689896112,17209937789104,order,,Hoodie,XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,35.99,0,0,35.99,0,0,35.99
2023-11-24,5319774535856,17210248528048,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,70.12,0,0,70.12,0,9.12,79.24
2023-11-24,5254212190384,17199998337200,return,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,70.48,70.48,0,0,70.48
2023-11-24,5320858730672,17214262345904,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-24,5319689896112,17209937723568,order,,"Medical Snuggie",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,54.99,0,0,54.99,0,7.15,62.14
2023-11-24,5263088287920,17204804878512,return,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,68.1,68.1,0,0,68.1
2023-11-25,5239819436208,17243390574768,return,,,,0,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,0,0,-30,-30,0,0,-30
2023-11-25,5325110902960,17229922894000,order,,,,0,Canada,"British Columbia",Kimberley,"Kimberley, British Columbia, Canada",Returning,0,0,0,0,5.99,0.3,6.29
2023-11-25,5239819436208,17232066576560,return,,,,0,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,0,0,-30,-30,0,0,-30
2023-11-25,5325110902960,17229922861232,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,"British Columbia",Kimberley,"Kimberley, British Columbia, Canada",Returning,33.56,0,0,33.56,0,1.68,35.24
2023-11-25,5323619467440,17224757706928,order,Clothing,"3 Season Heated Coat",M2,1,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",New,164.79,0,0,164.79,0,21.42,186.21
2023-11-25,5239819436208,17232066609328,return,,,,0,Canada,Quebec,Montr̩al,"Montr̩al, Quebec, Canada",New,0,0,30,30,0,0,30
2023-11-25,5323619467440,17224757739696,order,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-27,5330736119984,17250023211184,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Ontario,Markham,"Markham, Ontario, Canada",New,64.86,0,0,64.86,0,8.43,73.29
2023-11-27,5331387449520,17252393615536,order,,"Clinic Custom Order",S,3,Canada,Ontario,Burlington,"Burlington, Ontario, Canada",Returning,58.35,0,0,58.35,0,7.59,65.94
2023-11-27,5330736119984,17250023243952,order,,,,0,Canada,Ontario,Markham,"Markham, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-27,5331871400112,17254156140720,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,140.79,0,0,140.79,0,18.3,159.09
2023-11-27,5332279984304,17255648297136,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,Ontario,"Richmond Hill","Richmond Hill, Ontario, Canada",New,70.12,0,0,70.12,0,9.12,79.24
2023-11-27,5330594857136,17249497481392,order,,"Clinic Custom Order",XS,2,Canada,Ontario,Kitchener,"Kitchener, Ontario, Canada",Returning,35.5,0,0,35.5,0,4.62,40.12
2023-11-27,5331387449520,17252393681072,order,,,,0,Canada,Ontario,Burlington,"Burlington, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-27,5330594857136,17249497448624,order,,"Clinic Custom Order",S,1,Canada,Ontario,Kitchener,"Kitchener, Ontario, Canada",Returning,19.45,0,0,19.45,0,2.53,21.98
2023-11-27,5331871400112,17254156075184,order,,"Trench Coat",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,39.35,0,0,39.35,0,5.12,44.47
2023-11-27,5332279984304,17255648329904,order,,,,0,Canada,Ontario,"Richmond Hill","Richmond Hill, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-27,5333472936112,17260119130288,order,,,,0,Canada,Ontario,Singhampton,"Singhampton, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-27,5331871400112,17254156107952,order,,Hoodie,XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,35.99,0,0,35.99,0,0,35.99
2023-11-27,5330594857136,17249497514160,order,,"Clinic Custom Order",M1,3,Canada,Ontario,Kitchener,"Kitchener, Ontario, Canada",Returning,63.78,0,0,63.78,0,8.29,72.07
2023-11-27,5331387449520,17252393648304,order,,"Clinic Custom Order",L,1,Canada,Ontario,Burlington,"Burlington, Ontario, Canada",Returning,27.45,0,0,27.45,0,3.57,31.02
2023-11-27,5333472936112,17260119064752,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Singhampton,"Singhampton, Ontario, Canada",New,33.56,0,0,33.56,0,4.36,37.92
2023-11-27,5330594857136,17249497612464,order,,,,0,Canada,Ontario,Kitchener,"Kitchener, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-27,5333472936112,17260119097520,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,Canada,Ontario,Singhampton,"Singhampton, Ontario, Canada",New,32.43,0,0,32.43,0,4.22,36.65
2023-11-27,5330594857136,17249497546928,order,,"Clinic Custom Order",M2,2,Canada,Ontario,Kitchener,"Kitchener, Ontario, Canada",Returning,49.16,0,0,49.16,0,6.39,55.55
2023-11-27,5330594857136,17249497579696,order,,"Clinic Custom Order",L,4,Canada,Ontario,Kitchener,"Kitchener, Ontario, Canada",Returning,109.8,0,0,109.8,0,14.27,124.07
2023-11-27,5331871400112,17254156173488,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-27,5331871400112,17254156042416,order,,"Medical Snuggie",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,54.99,0,0,54.99,0,7.15,62.14
2023-11-28,5335844094128,17268710244528,order,,"Clinic Custom Order",M2,5,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",New,122.9,0,0,122.9,0,15.98,138.88
2023-11-28,5335316201648,17266958467248,order,Clothing,"3 Season Heated Coat",M1,1,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,157.59,0,0,157.59,0,0,157.59
2023-11-28,5334650847408,17264669982896,order,Clothing,"3 Season Heated Coat",S,1,"United States",Illinois,Oswego,"Oswego, Illinois, United States",New,149.65,0,0,149.65,0,0,149.65
2023-11-28,5334650847408,17264670015664,order,,,,0,"United States",Illinois,Oswego,"Oswego, Illinois, United States",New,0,0,0,0,20.41,0,20.41
2023-11-28,5335844094128,17268710310064,order,,"Clinic Custom Order",S,2,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",New,38.9,0,0,38.9,0,5.06,43.96
2023-11-28,5335459954864,17267444875440,order,,"Clinic Custom Order",L,2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,54.9,0,0,54.9,0,7.14,62.04
2023-11-28,5335459954864,17267445006512,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-28,5335459954864,17267444908208,order,,"Clinic Custom Order",M2,4,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,98.32,0,0,98.32,0,12.78,111.1
2023-11-28,5335844094128,17268710211760,order,,"Clinic Custom Order",L,4,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",New,109.8,0,0,109.8,0,14.27,124.07
2023-11-28,5335316201648,17266958500016,order,,,,0,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-28,5335459954864,17267444973744,order,,"Clinic Custom Order",S,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,19.45,0,0,19.45,0,2.53,21.98
2023-11-28,5335844094128,17268710342832,order,,,,0,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-28,5335316201648,17266958434480,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,67.12,0,0,67.12,0,8.73,75.85
2023-11-28,5335844094128,17268710277296,order,,"Clinic Custom Order",M1,4,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",New,85.04,0,0,85.04,0,11.06,96.1
2023-11-28,5335459954864,17267444940976,order,,"Clinic Custom Order",M1,3,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,63.78,0,0,63.78,0,8.29,72.07
2023-11-28,5334650847408,17264669950128,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,"United States",Illinois,Oswego,"Oswego, Illinois, United States",New,68.02,0,0,68.02,0,0,68.02
2023-11-29,5337061523632,17272643616944,order,,,,0,Canada,Ontario,Whitchurch-Stouffville,"Whitchurch-Stouffville, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-29,5337061523632,17272643584176,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Whitchurch-Stouffville,"Whitchurch-Stouffville, Ontario, Canada",New,35.06,0,0,35.06,0,4.56,39.62
2023-11-29,5337061523632,17272643551408,order,,Hoodie,L,1,Canada,Ontario,Whitchurch-Stouffville,"Whitchurch-Stouffville, Ontario, Canada",New,55.99,0,0,55.99,0,7.28,63.27
2023-11-29,5337211732144,17273136939184,order,,,,0,Canada,Quebec,Mont-Tremblant,"Mont-Tremblant, Quebec, Canada",New,0,0,0,0,0,0,0
2023-11-29,5338009960624,17275812446384,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,"United States",Michigan,Cheaterfield,"Cheaterfield, Michigan, United States",New,33.56,0,0,33.56,0,4.36,37.92
2023-11-29,5337211732144,17273136906416,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Quebec,Mont-Tremblant,"Mont-Tremblant, Quebec, Canada",New,64.86,0,0,64.86,0,3.24,68.1
2023-11-29,5338009960624,17275812413616,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,"United States",Michigan,Cheaterfield,"Cheaterfield, Michigan, United States",New,32.43,0,0,32.43,0,4.22,36.65
2023-11-29,5337173033136,17273009307824,order,,,,0,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-29,5338009960624,17275812479152,order,,,,0,"United States",Michigan,Cheaterfield,"Cheaterfield, Michigan, United States",New,0,0,0,0,0,0,0
2023-11-29,5337173033136,17273009275056,order,,"Clinic Custom Order",S,20,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,389,-19.45,0,369.55,0,48.04,417.59
2023-11-30,5339468300464,17280417759408,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",3,Canada,Alberta,CALGARY,"CALGARY, Alberta, Canada",New,97.29,0,0,97.29,0,4.86,102.15
2023-11-30,5339107590320,17279252562096,order,,"Ultimate Doggie Bag","Default Title",1,Canada,"British Columbia","West Kelowna","West Kelowna, British Columbia, Canada",New,47.99,-4.79,0,43.2,0,2.16,45.36
2023-11-30,5338858094768,17278443258032,order,Clothing,"3 Season Heated Coat",S,2,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,292.78,0,0,292.78,0,38.06,330.84
2023-11-30,5339107590320,17279252594864,order,,,,0,Canada,"British Columbia","West Kelowna","West Kelowna, British Columbia, Canada",New,0,0,0,0,5.99,0.3,6.29
2023-11-30,5339095597232,17279215272112,order,Clothing,"3 Season Heated Coat",M1,1,"United States","New York","New York","New York, New York, United States",New,161.96,0,0,161.96,0,0,161.96
2023-11-30,5338313326768,17276785033392,order,,,,1,"United States",Colorado,Byers,"Byers, Colorado, United States",Returning,87,0,0,87,0,0,87
2023-11-30,5339468300464,17280417792176,order,,,,0,Canada,Alberta,CALGARY,"CALGARY, Alberta, Canada",New,0,0,0,0,0,0,0
2023-11-30,5339095597232,17279215337648,order,,,,0,"United States","New York","New York","New York, New York, United States",New,0,0,0,0,20.42,0,20.42
2023-11-30,5338313326768,17276785066160,order,,,,0,"United States",Colorado,Byers,"Byers, Colorado, United States",Returning,0,0,0,0,9,0,9
2023-11-30,5339095597232,17279215304880,order,Clothing,"3 Season Heated Coat",S,1,"United States","New York","New York","New York, New York, United States",New,149.71,0,0,149.71,0,0,149.71
2023-11-30,5338858094768,17278443290800,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,0,0,0,0,0
2023-12-01,5312534872240,17283782279344,return,,,,0,Canada,Ontario,Georgina,"Georgina, Ontario, Canada",New,0,0,-8,-8,0,0,-8
2023-12-01,5341452894384,17286716194992,order,,,,0,Canada,Ontario,toronto,"toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-12-01,5341452894384,17286716162224,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Ontario,toronto,"toronto, Ontario, Canada",New,64.86,-6.48,0,58.38,0,7.59,65.97
2023-12-01,5312534872240,17288850833584,return,,,,0,Canada,Ontario,Georgina,"Georgina, Ontario, Canada",New,0,0,-8,-8,0,0,-8
2023-12-01,5341576200368,17287102464176,order,,"Trench Coat",M2,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,59.19,-5.91,0,53.28,0,6.93,60.21
2023-12-01,5312534872240,17283782312112,return,,,,0,Canada,Ontario,Georgina,"Georgina, Ontario, Canada",New,0,0,8,8,0,0,8
2023-12-01,5341576200368,17287102496944,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-12-02,5342371872944,17289405563056,order,,,,0,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-12-02,5342371872944,17289405530288,order,,"Trench Coat",S,1,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,42.87,0,0,42.87,0,5.57,48.44
2023-12-02,5342495735984,17289780527280,order,,,,0,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,0,0,0,0,0,0,0
2023-12-02,5319774535856,17290128687280,return,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,79.24,79.24,0,0,79.24
2023-12-02,5342495735984,17289780494512,order,Clothing,"High-Top Boots","S - 2 Boots Only",4,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,140.24,-14.02,0,126.22,0,16.41,142.63
2023-12-02,5319774535856,17294617084080,return,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,-79.24,-79.24,0,0,-79.24
2023-12-02,5320858730672,17290126393520,return,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,157.59,157.59,0,0,157.59
2023-12-02,5320858730672,17294618886320,return,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,-157.59,-157.59,0,0,-157.59
2023-12-02,5341589864624,17287142178992,order,,,,0,Canada,Quebec,Gatineau,"Gatineau, Quebec, Canada",New,0,0,0,0,0,0,0
2023-12-02,5320858730672,17290126426288,return,Clothing,"3 Season Heated Coat",M1,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,-157.59,-157.59,0,0,-157.59
2023-12-02,5319774535856,17290128720048,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,-70.12,-70.12,0,-9.12,-79.24
